age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,balance_group,age_group,day_group,pdays_group,duration_group,campaign_group,duration_age,duration_campaign_ratio,duration_ratio
26,blue-collar,single,primary,no,3342,yes,no,unknown,4,jun,329,4,-1,0,unknown,no,1k to 10k,20-29,Day 1-5,Never contacted,240-359s,4-5,12.653846153846153,65.8,1.246394870320915
31,management,married,secondary,no,466,yes,no,cellular,14,may,164,1,-1,0,unknown,no,0 to 1k,30-39,Day 11-15,Never contacted,120-239s,1,5.290322580645161,82.0,0.6213032180323101
46,management,married,tertiary,no,1375,yes,no,cellular,17,nov,308,3,-1,0,unknown,no,1k to 10k,40-49,Day 16-20,Never contacted,240-359s,3,6.695652173913044,77.0,1.1668377509387289
47,technician,married,secondary,no,1990,yes,yes,cellular,25,aug,108,4,-1,0,unknown,no,1k to 10k,40-49,Day 21-25,Never contacted,0-119s,4-5,2.297872340425532,21.6,0.409150899679814
35,self-employed,single,secondary,no,1732,no,no,telephone,21,nov,1441,3,-1,0,unknown,no,1k to 10k,30-39,Day 21-25,Never contacted,1440-1559s,3,41.17142857142857,360.25,5.459133763320481
47,technician,married,secondary,no,-75,yes,no,cellular,4,feb,57,1,247,1,other,no,-1k to 0,40-49,Day 1-5,6-12 months,0-119s,1,1.2127659574468086,28.5,0.21594075260879073
34,management,married,tertiary,no,180,no,no,cellular,16,jun,298,3,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,240-359s,3,8.764705882352942,74.5,1.128953408375783
43,technician,married,tertiary,no,192,no,no,cellular,5,aug,203,2,-1,0,unknown,no,0 to 1k,40-49,Day 1-5,Never contacted,120-239s,2,4.72093023255814,67.66666666666667,0.7690521540277986
40,admin.,single,secondary,no,263,yes,no,unknown,6,may,231,1,-1,0,unknown,no,0 to 1k,40-49,Day 6-10,Never contacted,120-239s,1,5.775,115.5,0.8751283132040466
32,blue-collar,married,secondary,no,456,no,no,cellular,12,may,121,1,-1,0,unknown,no,0 to 1k,30-39,Day 11-15,Never contacted,120-239s,1,3.78125,60.5,0.45840054501164346
58,technician,married,secondary,no,175,no,no,cellular,12,aug,92,4,-1,0,unknown,no,0 to 1k,50-59,Day 11-15,Never contacted,0-119s,4-5,1.5862068965517242,18.4,0.34853595157910083
37,technician,single,secondary,no,267,no,no,cellular,13,may,121,1,-1,0,unknown,no,0 to 1k,30-39,Day 11-15,Never contacted,120-239s,1,3.27027027027027,60.5,0.45840054501164346
31,management,married,tertiary,no,623,yes,no,cellular,13,may,96,2,349,5,failure,no,0 to 1k,30-39,Day 11-15,6-12 months,0-119s,2,3.096774193548387,32.0,0.36368968860427914
41,technician,married,secondary,no,77,yes,no,cellular,7,may,56,1,-1,0,unknown,no,0 to 1k,40-49,Day 6-10,Never contacted,0-119s,1,1.3658536585365855,28.0,0.21215231835249615
52,services,married,secondary,no,381,no,yes,cellular,25,aug,288,12,-1,0,unknown,no,0 to 1k,50-59,Day 21-25,Never contacted,240-359s,10+,5.538461538461538,22.153846153846153,1.0910690658128372
34,technician,single,tertiary,no,586,yes,no,unknown,16,may,489,2,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,480-599s,2,14.382352941176471,163.0,1.8525443513280468
32,admin.,married,secondary,no,3540,yes,no,cellular,18,may,213,1,178,1,failure,no,1k to 10k,30-39,Day 16-20,3-6 months,120-239s,1,6.65625,106.5,0.8069364965907443
37,services,single,secondary,no,-244,no,no,unknown,3,jul,178,1,-1,0,unknown,no,-1k to 0,30-39,Day 1-5,Never contacted,120-239s,1,4.8108108108108105,89.0,0.6743412976204342
27,blue-collar,married,secondary,no,2171,yes,no,cellular,16,apr,130,1,323,1,other,no,1k to 10k,20-29,Day 16-20,6-12 months,120-239s,1,4.814814814814815,65.0,0.4924964533182946
30,blue-collar,single,secondary,no,648,yes,yes,unknown,8,may,287,1,-1,0,unknown,no,0 to 1k,30-39,Day 6-10,Never contacted,240-359s,1,9.566666666666666,143.5,1.0872806315565429
33,admin.,married,secondary,no,95,yes,no,cellular,30,apr,335,1,-1,0,unknown,yes,0 to 1k,30-39,Day 26-31,Never contacted,240-359s,1,10.151515151515152,167.5,1.2691254758586823
27,blue-collar,single,primary,no,1209,no,no,cellular,29,jan,283,1,-1,0,unknown,no,1k to 10k,20-29,Day 26-31,Never contacted,240-359s,1,10.481481481481481,141.5,1.0721268945313644
48,technician,married,secondary,no,340,yes,no,cellular,28,jan,255,2,-1,0,unknown,no,0 to 1k,40-49,Day 26-31,Never contacted,240-359s,2,5.3125,85.0,0.9660507353551164
57,entrepreneur,divorced,secondary,yes,25,yes,no,cellular,11,may,652,1,370,4,other,no,0 to 1k,50-59,Day 11-15,1-2 years,600-719s,1,11.43859649122807,326.0,2.470059135104062
53,services,divorced,secondary,no,765,yes,no,cellular,14,may,959,3,174,7,other,yes,0 to 1k,50-59,Day 11-15,3-6 months,840-959s,3,18.09433962264151,239.75,3.6331084517864967
27,services,married,secondary,no,58,yes,no,cellular,7,may,113,1,337,2,other,no,0 to 1k,20-29,Day 6-10,6-12 months,0-119s,1,4.185185185185185,56.5,0.42809307096128685
33,technician,divorced,secondary,yes,10,yes,yes,cellular,18,nov,167,5,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,120-239s,4-5,5.0606060606060606,27.833333333333332,0.6326685208011938
26,admin.,single,secondary,no,96,yes,no,cellular,13,may,612,2,348,3,other,no,0 to 1k,20-29,Day 11-15,6-12 months,600-719s,2,23.53846153846154,204.0,2.3185217648522793
46,technician,divorced,secondary,no,-824,yes,no,cellular,7,aug,429,3,-1,0,unknown,yes,-1k to 0,40-49,Day 6-10,Never contacted,360-479s,3,9.326086956521738,107.25,1.6252382959503724
50,management,married,secondary,yes,421,no,no,cellular,20,nov,22,5,-1,0,unknown,no,0 to 1k,50-59,Day 16-20,Never contacted,0-119s,4-5,0.44,3.6666666666666665,0.08334555363848063
46,admin.,married,secondary,no,4958,yes,no,cellular,17,nov,64,3,150,5,other,no,1k to 10k,40-49,Day 16-20,3-6 months,0-119s,3,1.391304347826087,16.0,0.24245979240285273
34,management,married,tertiary,no,1116,yes,no,cellular,25,jul,53,5,-1,0,unknown,no,1k to 10k,30-39,Day 21-25,Never contacted,0-119s,4-5,1.5588235294117647,8.833333333333334,0.20078701558361242
28,management,single,tertiary,no,5549,no,no,cellular,28,jul,383,6,-1,0,unknown,no,1k to 10k,20-29,Day 26-31,Never contacted,360-479s,6-7,13.678571428571429,54.714285714285715,1.450970320160822
31,management,single,tertiary,no,112,yes,no,cellular,2,feb,159,2,271,1,failure,no,0 to 1k,30-39,Day 1-5,6-12 months,120-239s,2,5.129032258064516,53.0,0.6023610467508372
51,housemaid,married,primary,no,21244,no,yes,cellular,4,aug,166,2,-1,0,unknown,no,10k to 50k,50-59,Day 1-5,Never contacted,120-239s,2,3.2549019607843137,55.333333333333336,0.6288800865448994
46,technician,divorced,secondary,no,-90,no,yes,telephone,17,oct,270,1,-1,0,unknown,yes,-1k to 0,40-49,Day 16-20,Never contacted,240-359s,1,5.869565217391305,135.0,1.022877249199535
31,blue-collar,married,secondary,no,191,yes,no,unknown,2,jun,40,1,-1,0,unknown,no,0 to 1k,30-39,Day 1-5,Never contacted,0-119s,1,1.2903225806451613,20.0,0.15153737025178296
40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,138,1,136,8,other,no,10k to 50k,40-49,Day 11-15,3-6 months,120-239s,1,3.45,69.0,0.5228039273686512
31,management,married,tertiary,no,156,no,no,cellular,13,aug,657,7,-1,0,unknown,yes,0 to 1k,30-39,Day 11-15,Never contacted,600-719s,6-7,21.193548387096776,82.125,2.489001306385535
38,entrepreneur,married,tertiary,no,170,yes,no,cellular,18,may,442,1,-1,0,unknown,yes,0 to 1k,30-39,Day 16-20,Never contacted,360-479s,1,11.631578947368421,221.0,1.6744879412822018
44,blue-collar,married,primary,no,420,yes,no,unknown,7,may,110,2,-1,0,unknown,no,0 to 1k,40-49,Day 6-10,Never contacted,0-119s,2,2.5,36.666666666666664,0.41672776819240315
43,management,married,tertiary,no,1429,yes,no,cellular,19,nov,1015,1,198,2,other,yes,1k to 10k,40-49,Day 16-20,6-12 months,960-1079s,1,23.6046511627907,507.5,3.8452607701389927
35,technician,divorced,secondary,no,473,yes,yes,unknown,26,may,434,4,-1,0,unknown,no,0 to 1k,30-39,Day 26-31,Never contacted,360-479s,4-5,12.4,86.8,1.6441804672318452
37,technician,single,secondary,no,3665,no,no,cellular,12,aug,664,3,-1,0,unknown,yes,1k to 10k,30-39,Day 11-15,Never contacted,600-719s,3,17.945945945945947,166.0,2.5155203461795974
35,admin.,married,secondary,no,0,no,no,unknown,7,may,326,1,-1,0,unknown,no,-1k to 0,30-39,Day 6-10,Never contacted,240-359s,1,9.314285714285715,163.0,1.235029567552031
39,technician,married,tertiary,no,794,no,no,telephone,2,feb,182,1,-1,0,unknown,no,0 to 1k,30-39,Day 1-5,Never contacted,120-239s,1,4.666666666666667,91.0,0.6894950346456125
37,admin.,single,secondary,no,781,no,no,cellular,20,aug,75,1,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,0-119s,1,2.027027027027027,37.5,0.28413256922209307
28,management,single,tertiary,no,2380,no,no,cellular,14,sep,394,2,-1,0,unknown,no,1k to 10k,20-29,Day 11-15,Never contacted,360-479s,2,14.071428571428571,131.33333333333334,1.4926430969800621
50,technician,divorced,primary,no,2706,yes,no,unknown,28,may,179,3,-1,0,unknown,no,1k to 10k,50-59,Day 26-31,Never contacted,120-239s,3,3.58,44.75,0.6781297318767288
31,entrepreneur,single,tertiary,no,1957,no,no,cellular,4,feb,112,3,-1,0,unknown,no,1k to 10k,30-39,Day 1-5,Never contacted,0-119s,3,3.6129032258064515,28.0,0.4243046367049923
60,entrepreneur,married,primary,no,0,no,no,telephone,23,jul,40,1,-1,0,unknown,no,-1k to 0,60-69,Day 21-25,Never contacted,0-119s,1,0.6666666666666666,20.0,0.15153737025178296
57,blue-collar,married,primary,no,179,no,no,unknown,9,jun,230,3,-1,0,unknown,no,0 to 1k,50-59,Day 6-10,Never contacted,120-239s,3,4.035087719298246,57.5,0.871339878947752
32,technician,married,secondary,yes,4,yes,yes,cellular,25,aug,132,8,-1,0,unknown,no,0 to 1k,30-39,Day 21-25,Never contacted,120-239s,8-10,4.125,14.666666666666666,0.5000733218308838
48,technician,married,secondary,no,454,yes,no,cellular,10,jul,114,1,-1,0,unknown,no,0 to 1k,40-49,Day 6-10,Never contacted,0-119s,1,2.375,57.0,0.43188150521758145
40,technician,married,secondary,no,1819,no,no,cellular,5,jun,398,2,-1,0,unknown,no,1k to 10k,40-49,Day 1-5,Never contacted,360-479s,2,9.95,132.66666666666666,1.5077968340052406
39,management,married,tertiary,no,763,yes,no,cellular,11,may,877,7,300,2,other,yes,0 to 1k,30-39,Day 11-15,6-12 months,840-959s,6-7,22.487179487179485,109.625,3.3224568427703414
51,admin.,married,secondary,no,423,yes,yes,cellular,16,oct,95,1,-1,0,unknown,no,0 to 1k,50-59,Day 16-20,Never contacted,0-119s,1,1.8627450980392157,47.5,0.35990125434798453
32,blue-collar,single,primary,no,882,no,yes,cellular,29,jul,80,8,-1,0,unknown,no,0 to 1k,30-39,Day 26-31,Never contacted,0-119s,8-10,2.5,8.88888888888889,0.3030747405035659
50,management,married,tertiary,no,4374,yes,no,cellular,21,nov,163,2,113,3,failure,no,1k to 10k,50-59,Day 21-25,3-6 months,120-239s,2,3.26,54.333333333333336,0.6175147837760155
49,services,married,secondary,no,320,no,no,telephone,9,feb,1971,4,-1,0,unknown,yes,0 to 1k,40-49,Day 6-10,Never contacted,1920-2039s,4-5,40.224489795918366,394.2,7.467003919156606
51,management,married,tertiary,no,-892,yes,yes,cellular,14,aug,248,2,-1,0,unknown,no,-1k to 0,50-59,Day 11-15,Never contacted,240-359s,2,4.862745098039215,82.66666666666667,0.9395316955610544
47,unemployed,married,primary,no,168,yes,no,telephone,30,jan,66,1,241,1,other,no,0 to 1k,40-49,Day 26-31,6-12 months,0-119s,1,1.4042553191489362,33.0,0.2500366609154419
34,entrepreneur,married,secondary,no,456,yes,yes,cellular,28,aug,137,8,-1,0,unknown,no,0 to 1k,30-39,Day 26-31,Never contacted,120-239s,8-10,4.029411764705882,15.222222222222221,0.5190154931123566
38,technician,married,secondary,no,1960,yes,no,cellular,21,aug,161,2,-1,0,unknown,no,1k to 10k,30-39,Day 21-25,Never contacted,120-239s,2,4.2368421052631575,53.666666666666664,0.6099379152634264
31,blue-collar,married,secondary,no,-120,yes,no,cellular,3,feb,100,3,201,2,failure,no,-1k to 0,30-39,Day 1-5,6-12 months,0-119s,3,3.225806451612903,25.0,0.3788434256294574
35,management,single,tertiary,no,714,yes,no,cellular,26,aug,135,22,-1,0,unknown,no,0 to 1k,30-39,Day 26-31,Never contacted,120-239s,10+,3.857142857142857,5.869565217391305,0.5114386245997675
32,technician,married,secondary,no,253,yes,no,unknown,4,jun,257,3,-1,0,unknown,no,0 to 1k,30-39,Day 1-5,Never contacted,240-359s,3,8.03125,64.25,0.9736276038677055
27,blue-collar,married,secondary,no,818,yes,no,unknown,3,jun,188,5,-1,0,unknown,no,0 to 1k,20-29,Day 1-5,Never contacted,120-239s,4-5,6.962962962962963,31.333333333333332,0.71222564018338
41,admin.,divorced,secondary,no,-365,yes,no,unknown,28,may,226,10,-1,0,unknown,no,-1k to 0,40-49,Day 26-31,Never contacted,120-239s,8-10,5.512195121951219,20.545454545454547,0.8561861419225737
42,management,single,tertiary,no,0,no,no,cellular,7,sep,99,1,-1,0,unknown,no,-1k to 0,40-49,Day 6-10,Never contacted,0-119s,1,2.357142857142857,49.5,0.37505499137316284
36,services,single,secondary,no,774,yes,no,cellular,3,feb,231,2,259,1,failure,no,0 to 1k,30-39,Day 1-5,6-12 months,120-239s,2,6.416666666666667,77.0,0.8751283132040466
30,admin.,married,secondary,no,2678,yes,no,cellular,18,may,23,5,-1,0,unknown,no,1k to 10k,30-39,Day 16-20,Never contacted,0-119s,4-5,0.7666666666666667,3.8333333333333335,0.08713398789477521
57,technician,married,tertiary,no,27069,no,yes,unknown,20,jun,174,3,-1,0,unknown,no,10k to 50k,50-59,Day 16-20,Never contacted,120-239s,3,3.0526315789473686,43.5,0.6591875605952559
47,blue-collar,married,secondary,no,1996,no,no,unknown,5,jun,761,2,-1,0,unknown,yes,1k to 10k,40-49,Day 1-5,Never contacted,720-839s,2,16.19148936170213,253.66666666666666,2.882998469040171
32,admin.,single,tertiary,no,-59,no,yes,unknown,4,jul,192,1,-1,0,unknown,no,-1k to 0,30-39,Day 1-5,Never contacted,120-239s,1,6.0,96.0,0.7273793772085583
38,admin.,married,tertiary,no,1980,no,no,cellular,5,aug,176,2,-1,0,unknown,no,1k to 10k,30-39,Day 1-5,Never contacted,120-239s,2,4.631578947368421,58.666666666666664,0.6667644291078451
34,management,single,tertiary,no,8038,yes,no,cellular,20,apr,29,3,152,1,failure,no,1k to 10k,30-39,Day 16-20,3-6 months,0-119s,3,0.8529411764705882,7.25,0.10986459343254265
59,retired,married,secondary,no,163,no,no,cellular,24,jul,464,1,-1,0,unknown,no,0 to 1k,50-59,Day 21-25,Never contacted,360-479s,1,7.864406779661017,232.0,1.7578334949206824
40,services,divorced,secondary,no,-81,no,yes,cellular,23,jul,186,1,-1,0,unknown,no,-1k to 0,40-49,Day 21-25,Never contacted,120-239s,1,4.65,93.0,0.7046487716707908
36,management,married,tertiary,no,1582,no,no,telephone,3,feb,26,2,197,1,failure,no,1k to 10k,30-39,Day 1-5,6-12 months,0-119s,2,0.7222222222222222,8.666666666666666,0.09849929066365892
47,technician,married,secondary,no,-938,yes,no,unknown,28,may,176,2,-1,0,unknown,no,-1k to 0,40-49,Day 26-31,Never contacted,120-239s,2,3.74468085106383,58.666666666666664,0.6667644291078451
38,admin.,married,secondary,no,3190,yes,no,unknown,20,jun,20,2,-1,0,unknown,no,1k to 10k,30-39,Day 16-20,Never contacted,0-119s,2,0.5263157894736842,6.666666666666667,0.07576868512589148
37,blue-collar,married,primary,no,0,yes,no,cellular,6,may,226,1,363,3,other,no,-1k to 0,30-39,Day 6-10,6-12 months,120-239s,1,6.108108108108108,113.0,0.8561861419225737
38,retired,single,secondary,no,62,no,no,unknown,19,jun,212,1,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,120-239s,1,5.578947368421052,106.0,0.8031480623344497
47,admin.,divorced,secondary,no,1139,yes,no,cellular,11,jul,106,2,-1,0,unknown,no,1k to 10k,40-49,Day 11-15,Never contacted,0-119s,2,2.25531914893617,35.333333333333336,0.40157403116722484
50,unemployed,married,secondary,no,1772,no,no,cellular,29,jul,206,4,-1,0,unknown,no,1k to 10k,50-59,Day 26-31,Never contacted,120-239s,4-5,4.12,41.2,0.7804174567966823
57,management,married,tertiary,no,0,yes,no,cellular,21,nov,67,1,-1,0,unknown,no,-1k to 0,50-59,Day 21-25,Never contacted,0-119s,1,1.1754385964912282,33.5,0.25382509517173646
59,housemaid,married,primary,no,235,no,no,cellular,13,aug,119,2,-1,0,unknown,no,0 to 1k,50-59,Day 11-15,Never contacted,0-119s,2,2.016949152542373,39.666666666666664,0.4508236764990543
36,self-employed,married,secondary,no,189,yes,no,cellular,19,nov,136,1,120,1,failure,no,0 to 1k,30-39,Day 16-20,3-6 months,120-239s,1,3.7777777777777777,68.0,0.5152270588560621
27,services,single,secondary,no,-151,no,no,cellular,8,jul,283,2,-1,0,unknown,no,-1k to 0,20-29,Day 6-10,Never contacted,240-359s,2,10.481481481481481,94.33333333333333,1.0721268945313644
46,management,married,tertiary,no,-3,no,no,cellular,28,aug,205,2,-1,0,unknown,no,-1k to 0,40-49,Day 26-31,Never contacted,120-239s,2,4.456521739130435,68.33333333333333,0.7766290225403877
37,management,married,tertiary,no,489,yes,no,cellular,7,aug,205,5,-1,0,unknown,no,0 to 1k,30-39,Day 6-10,Never contacted,120-239s,4-5,5.54054054054054,34.166666666666664,0.7766290225403877
29,housemaid,single,tertiary,no,19,no,no,cellular,5,feb,110,2,64,2,success,yes,0 to 1k,20-29,Day 1-5,1-3 months,0-119s,2,3.793103448275862,36.666666666666664,0.41672776819240315
55,housemaid,married,primary,no,16,no,no,unknown,20,jun,64,1,-1,0,unknown,no,0 to 1k,50-59,Day 16-20,Never contacted,0-119s,1,1.1636363636363636,32.0,0.24245979240285273
31,blue-collar,single,primary,no,2488,yes,no,cellular,20,apr,14,1,-1,0,unknown,no,1k to 10k,30-39,Day 16-20,Never contacted,0-119s,1,0.45161290322580644,7.0,0.05303807958812404
29,self-employed,married,tertiary,no,3931,yes,no,unknown,3,jun,73,4,-1,0,unknown,no,1k to 10k,20-29,Day 1-5,Never contacted,0-119s,4-5,2.5172413793103448,14.6,0.2765557007095039
39,technician,married,secondary,no,3663,no,no,cellular,11,aug,230,3,-1,0,unknown,no,1k to 10k,30-39,Day 11-15,Never contacted,120-239s,3,5.897435897435898,57.5,0.871339878947752
39,services,single,secondary,no,7066,yes,no,cellular,15,may,667,3,357,3,other,yes,1k to 10k,30-39,Day 11-15,6-12 months,600-719s,3,17.102564102564102,166.75,2.526885648948481
39,technician,divorced,tertiary,yes,3,no,no,cellular,6,may,488,1,-1,0,unknown,yes,0 to 1k,30-39,Day 6-10,Never contacted,480-599s,1,12.512820512820513,244.0,1.8487559170717522
43,blue-collar,married,secondary,no,699,yes,yes,cellular,20,nov,1258,2,122,2,other,yes,0 to 1k,40-49,Day 16-20,3-6 months,1200-1319s,2,29.25581395348837,419.3333333333333,4.765850294418574
53,blue-collar,single,tertiary,no,0,no,no,unknown,12,may,140,7,-1,0,unknown,no,-1k to 0,50-59,Day 11-15,Never contacted,120-239s,6-7,2.641509433962264,17.5,0.5303807958812404
31,technician,single,tertiary,no,454,no,no,cellular,4,feb,73,3,-1,0,unknown,no,0 to 1k,30-39,Day 1-5,Never contacted,0-119s,3,2.3548387096774195,18.25,0.2765557007095039
35,management,married,secondary,no,839,yes,no,unknown,23,may,50,3,-1,0,unknown,no,0 to 1k,30-39,Day 21-25,Never contacted,0-119s,3,1.4285714285714286,12.5,0.1894217128147287
33,technician,married,secondary,no,58,yes,no,telephone,29,aug,57,2,-1,0,unknown,no,0 to 1k,30-39,Day 26-31,Never contacted,0-119s,2,1.7272727272727273,19.0,0.21594075260879073
47,blue-collar,married,secondary,yes,-614,yes,no,unknown,26,may,118,2,-1,0,unknown,no,-1k to 0,40-49,Day 26-31,Never contacted,0-119s,2,2.5106382978723403,39.333333333333336,0.44703524224275976
37,entrepreneur,married,tertiary,no,4798,yes,no,unknown,20,may,156,2,-1,0,unknown,no,1k to 10k,30-39,Day 16-20,Never contacted,120-239s,2,4.216216216216216,52.0,0.5909957439819535
32,blue-collar,married,primary,no,103,no,no,cellular,23,jul,312,1,-1,0,unknown,no,0 to 1k,30-39,Day 21-25,Never contacted,240-359s,1,9.75,156.0,1.181991487963907
54,housemaid,divorced,secondary,no,1327,no,no,unknown,5,jun,115,2,-1,0,unknown,no,1k to 10k,50-59,Day 1-5,Never contacted,0-119s,2,2.1296296296296298,38.333333333333336,0.435669939473876
51,technician,divorced,secondary,no,2323,yes,yes,cellular,18,aug,151,10,-1,0,unknown,no,1k to 10k,50-59,Day 16-20,Never contacted,120-239s,8-10,2.9607843137254903,13.727272727272727,0.5720535727004807
28,technician,single,secondary,yes,-298,yes,no,unknown,3,jun,559,7,-1,0,unknown,no,-1k to 0,20-29,Day 1-5,Never contacted,480-599s,6-7,19.964285714285715,69.875,2.117734749268667
44,technician,divorced,secondary,no,316,yes,no,cellular,21,jul,163,3,-1,0,unknown,no,0 to 1k,40-49,Day 21-25,Never contacted,120-239s,3,3.7045454545454546,40.75,0.6175147837760155
55,services,married,secondary,no,557,no,no,unknown,19,jun,58,1,-1,0,unknown,no,0 to 1k,50-59,Day 16-20,Never contacted,0-119s,1,1.0545454545454545,29.0,0.2197291868650853
48,blue-collar,married,secondary,no,425,yes,no,telephone,9,jul,693,2,-1,0,unknown,no,0 to 1k,40-49,Day 6-10,Never contacted,600-719s,2,14.4375,231.0,2.62538493961214
42,technician,married,secondary,no,439,no,no,cellular,20,aug,143,2,-1,0,unknown,no,0 to 1k,40-49,Day 16-20,Never contacted,120-239s,2,3.4047619047619047,47.666666666666664,0.5417460986501241
41,technician,single,secondary,no,1680,yes,no,unknown,2,jun,76,2,-1,0,unknown,no,1k to 10k,40-49,Day 1-5,Never contacted,0-119s,2,1.853658536585366,25.333333333333332,0.2879210034783876
32,technician,single,tertiary,no,741,yes,no,cellular,11,aug,238,1,-1,0,unknown,no,0 to 1k,30-39,Day 11-15,Never contacted,120-239s,1,7.4375,119.0,0.9016473529981086
32,technician,married,secondary,no,5122,no,no,cellular,13,aug,31,1,-1,0,unknown,no,1k to 10k,30-39,Day 11-15,Never contacted,0-119s,1,0.96875,15.5,0.1174414619451318
40,services,divorced,secondary,no,1927,yes,no,unknown,15,may,62,1,-1,0,unknown,no,1k to 10k,40-49,Day 11-15,Never contacted,0-119s,1,1.55,31.0,0.2348829238902636
59,retired,divorced,primary,no,7179,no,no,cellular,5,feb,150,1,-1,0,unknown,no,1k to 10k,50-59,Day 1-5,Never contacted,120-239s,1,2.542372881355932,75.0,0.5682651384441861
48,management,married,primary,no,3230,yes,no,telephone,20,nov,207,3,-1,0,unknown,no,1k to 10k,40-49,Day 16-20,Never contacted,120-239s,3,4.3125,51.75,0.7842058910529769
36,management,divorced,tertiary,no,608,no,no,cellular,26,aug,125,2,-1,0,unknown,no,0 to 1k,30-39,Day 26-31,Never contacted,120-239s,2,3.4722222222222223,41.666666666666664,0.47355428203682176
59,management,single,secondary,no,671,yes,yes,cellular,29,jan,219,2,259,5,failure,no,0 to 1k,50-59,Day 26-31,6-12 months,120-239s,2,3.711864406779661,73.0,0.8296671021285117
39,services,married,secondary,no,247,yes,no,cellular,17,apr,244,2,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,240-359s,2,6.256410256410256,81.33333333333333,0.9243779585358761
33,management,single,tertiary,no,1439,yes,no,cellular,3,jun,178,2,-1,0,unknown,no,1k to 10k,30-39,Day 1-5,Never contacted,120-239s,2,5.393939393939394,59.333333333333336,0.6743412976204342
50,self-employed,married,primary,no,341,yes,yes,cellular,20,apr,670,4,340,2,success,yes,0 to 1k,50-59,Day 16-20,6-12 months,600-719s,4-5,13.4,134.0,2.5382509517173646
40,services,single,secondary,no,65,yes,no,cellular,15,may,15,3,-1,0,unknown,no,0 to 1k,40-49,Day 11-15,Never contacted,0-119s,3,0.375,3.75,0.056826513844418614
54,management,married,tertiary,no,8295,no,no,cellular,5,jun,207,1,-1,0,unknown,yes,1k to 10k,50-59,Day 1-5,Never contacted,120-239s,1,3.8333333333333335,103.5,0.7842058910529769
46,admin.,married,secondary,no,120,yes,no,unknown,14,may,20,11,-1,0,unknown,no,0 to 1k,40-49,Day 11-15,Never contacted,0-119s,10+,0.43478260869565216,1.6666666666666667,0.07576868512589148
39,admin.,married,secondary,no,607,yes,no,cellular,12,may,454,2,364,3,failure,yes,0 to 1k,30-39,Day 11-15,6-12 months,360-479s,2,11.64102564102564,151.33333333333334,1.7199491523577366
43,technician,married,secondary,no,-932,yes,no,cellular,16,apr,567,1,-1,0,unknown,no,-1k to 0,40-49,Day 16-20,Never contacted,480-599s,1,13.186046511627907,283.5,2.1480422233190235
27,services,single,secondary,no,261,yes,yes,cellular,18,may,113,1,-1,0,unknown,no,0 to 1k,20-29,Day 16-20,Never contacted,0-119s,1,4.185185185185185,56.5,0.42809307096128685
44,management,married,tertiary,no,1058,no,no,cellular,11,mar,188,3,-1,0,unknown,yes,1k to 10k,40-49,Day 11-15,Never contacted,120-239s,3,4.2727272727272725,47.0,0.71222564018338
31,blue-collar,married,secondary,no,1495,yes,yes,unknown,23,may,159,3,-1,0,unknown,no,1k to 10k,30-39,Day 21-25,Never contacted,120-239s,3,5.129032258064516,39.75,0.6023610467508372
38,technician,single,secondary,no,4366,yes,no,cellular,29,jul,188,2,-1,0,unknown,no,1k to 10k,30-39,Day 26-31,Never contacted,120-239s,2,4.947368421052632,62.666666666666664,0.71222564018338
51,self-employed,married,secondary,no,95,yes,no,cellular,23,jul,1309,4,-1,0,unknown,yes,0 to 1k,50-59,Day 21-25,Never contacted,1200-1319s,4-5,25.666666666666668,261.8,4.959060441489598
47,blue-collar,married,primary,no,881,yes,no,cellular,14,may,143,1,370,2,failure,no,0 to 1k,40-49,Day 11-15,1-2 years,120-239s,1,3.0425531914893615,71.5,0.5417460986501241
49,admin.,married,secondary,no,381,no,no,cellular,5,aug,504,2,-1,0,unknown,no,0 to 1k,40-49,Day 1-5,Never contacted,480-599s,2,10.285714285714286,168.0,1.9093708651724655
54,retired,married,primary,no,0,yes,no,cellular,11,jul,159,2,-1,0,unknown,no,-1k to 0,50-59,Day 11-15,Never contacted,120-239s,2,2.9444444444444446,53.0,0.6023610467508372
33,technician,single,secondary,no,291,no,no,cellular,25,aug,72,6,-1,0,unknown,no,0 to 1k,30-39,Day 21-25,Never contacted,0-119s,6-7,2.1818181818181817,10.285714285714286,0.2727672664532093
38,technician,married,secondary,no,6728,no,no,cellular,25,nov,232,1,96,4,success,yes,1k to 10k,30-39,Day 21-25,3-6 months,120-239s,1,6.105263157894737,116.0,0.8789167474603412
33,unemployed,divorced,secondary,no,385,no,no,telephone,27,aug,29,28,-1,0,unknown,no,0 to 1k,30-39,Day 26-31,Never contacted,0-119s,10+,0.8787878787878788,1.0,0.10986459343254265
41,blue-collar,married,secondary,no,4900,yes,no,telephone,31,jul,121,2,-1,0,unknown,no,1k to 10k,40-49,Day 26-31,Never contacted,120-239s,2,2.951219512195122,40.333333333333336,0.45840054501164346
